facility_id,admin_area_1,admin_area_2,admin_area_3,admin_area_4
nAzftKYuVnx,Burkina Faso,Centre,Kadiogo,DS Baskuy
nB2cbsZqPJg,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
NB3FerwdNDx,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
Nb9FA1wNc35,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
nB9gm8V62vH,Burkina Faso,Hauts Bassins,Houet,DS Dafra
Nba62s41rRE,Burkina Faso,Nord,Loroum,DS Titao
nBh4wInEdxM,Burkina Faso,Hauts Bassins,Houet,DS Do
NBih0gaoghB,Burkina Faso,Hauts Bassins,Houet,DS Dafra
nBjkjYIbvXX,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
nBrZ1gjsy2Q,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
NByEDtwJErA,Burkina Faso,Est,Komandjari,DS Gayeri
nC2edK89QgT,Burkina Faso,Centre Sud,Zoundweogo,DS Manga
NC3klUqjbN9,Burkina Faso,Plateau Central,Kourweogo,DS Boussé
nc4oyduO1IP,Burkina Faso,Centre Sud,Bazega,DS Sapone
Nc8qVA5wntW,Burkina Faso,Est,Tapoa,DS Diapaga
ncFbE8WZAx7,Burkina Faso,Boucle du Mouhoun,Banwa,DS Solenzo
ncxS0hgYzKk,Burkina Faso,Sud Ouest,Poni,DS Gaoua
nd1hXghNSui,Burkina Faso,Centre Ouest,Sissili,DS Léo
nd8Zle54YVU,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
NdlN8ZH8Uz5,Burkina Faso,Centre,Kadiogo,DS Bogodogo
ndmA15YevXs,Burkina Faso,Hauts Bassins,Houet,DS Do
nDQPrUkK1Rg,Burkina Faso,Cascades,Comoé,DS Banfora
nDTn6eAKg7L,Burkina Faso,Centre,Kadiogo,DS Baskuy
ndWmqchu7G1,Burkina Faso,Centre Est,Kouritenga,DS Koupéla
ne30HXUMOzI,Burkina Faso,Nord,Yatenga,DS Ouahigouya
NE9lCFTNiIa,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
NEDD1LdpXdO,Burkina Faso,Centre Ouest,Sissili,DS Léo
NeEiWisW0wD,Burkina Faso,Cascades,Leraba,DS Sindou
nEGBt181oyS,Burkina Faso,Centre Nord,Namentenga,DS Tougouri
NEgRj8eYYId,Burkina Faso,Hauts Bassins,Tuy,DS Hounde
neT4Pkkgj0g,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
NEv8Fmu1x0e,Burkina Faso,Centre Est,Boulgou,DS Tenkodogo
NF0Zi30lvHM,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
NFArb89j9w8,Burkina Faso,Sud Ouest,Ioba,DS Dano
NFaSa1SKYq7,Burkina Faso,Boucle du Mouhoun,Nayala,DS Toma
NfK3QSDM5Eo,Burkina Faso,Centre,Kadiogo,DS Baskuy
NfNISRZsB8q,Burkina Faso,Cascades,Comoé,DS Banfora
NG2zysL0BYp,Burkina Faso,Centre Nord,Sanmatenga,DS Boussouma
ng4Dh5QQp40,Burkina Faso,Nord,Loroum,DS Titao
ngIiQOVFFtz,Burkina Faso,Centre Est,Kouritenga,DS Koupéla
nGmqITPnwQl,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
ngTccyrkOZC,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
ngwgRgJalCB,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
Ngx0Ub67ok6,Burkina Faso,Boucle du Mouhoun,Nayala,DS Toma
nHdL4oyiQsR,Burkina Faso,Sud Ouest,Poni,DS Gaoua
nhgg39SRBVh,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
NHqQxXcW145,Burkina Faso,Centre Est,Boulgou,DS Tenkodogo
NHsPj23eeJm,Burkina Faso,Boucle du Mouhoun,Nayala,DS Toma
NhUy4b3E8dc,Burkina Faso,Hauts Bassins,Houet,DS Do
NI3JkbE9gFr,Burkina Faso,Centre Ouest,Ziro,DS Sapouy
NI4LnIbsqK4,Burkina Faso,Centre Est,Koulpélogo,DS Ouargaye
niForCnITec,Burkina Faso,Centre Est,Kouritenga,DS Pouytenga
NiGSWDwb7oJ,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
niHsvK4Zyav,Burkina Faso,Sahel,Soum,DS Djibo
NIIdQlqElpN,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
Nir7h0Oxkku,Burkina Faso,Boucle du Mouhoun,Nayala,DS Toma
nItOaHQ7VO4,Burkina Faso,Plateau Central,Kourweogo,DS Boussé
nIYCKtJiuFl,Burkina Faso,Est,Tapoa,DS Diapaga
nj5wDWnhcwT,Burkina Faso,Est,Gnagna,DS Bogande
nJc2p5Fbsrw,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
nJkHfglUwUV,Burkina Faso,Centre Ouest,Sanguié,DS Tenado
nJKTLSS2lLS,Burkina Faso,Centre Sud,Nahouri,DS Po
NJveAO9HCaE,Burkina Faso,Sud Ouest,Noumbiel,DS Batié
nk2xMidbYa2,Burkina Faso,Centre Est,Boulgou,DS Tenkodogo
Nk3vNBss1yy,Burkina Faso,Centre Est,Boulgou,DS Garango
NK4dzJg4YcA,Burkina Faso,Plateau Central,Kourweogo,DS Boussé
nkcTCvcXQ3R,Burkina Faso,Centre Est,Kouritenga,DS Pouytenga
NKmihiJcF8z,Burkina Faso,Hauts Bassins,Tuy,DS Hounde
NkrH74qt2Td,Burkina Faso,Boucle du Mouhoun,Sourou,DS Tougan
NKTUd7ZzCrJ,Burkina Faso,Centre,Kadiogo,DS Baskuy
NkUvo4aQnYG,Burkina Faso,Est,Gourma,DS Fada
NkznwZjRqpr,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
NljW78aTo3r,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
nlThPk1arX4,Burkina Faso,Centre Est,Kouritenga,DS Koupéla
nmefiACeuVN,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
NmHJVR2Ob6g,Burkina Faso,Hauts Bassins,Houet,DS Do
NMM7pgojNGC,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
nMRlFiC2ju6,Burkina Faso,Sud Ouest,Poni,DS Gaoua
Nmy4HAl1dHk,Burkina Faso,Centre Nord,Namentenga,DS Boulsa
NmzMhGmvNZp,Burkina Faso,Nord,Yatenga,DS Ouahigouya
nnA7IXiSV3T,Burkina Faso,Boucle du Mouhoun,Bale,DS Boromo
NNQEE7KI6Yw,Burkina Faso,Centre,Kadiogo,DS Bogodogo
nnYgwOdyg5e,Burkina Faso,Sud Ouest,Poni,DS Kampti
nnzwee7NyAu,Burkina Faso,Hauts Bassins,Houet,DS Karangasso Vigue
No5o3EUbdU2,Burkina Faso,Centre,Kadiogo,DS Bogodogo
noB46jdfssS,Burkina Faso,Centre Est,Koulpélogo,DS Ouargaye
NoD1dDJchS8,Burkina Faso,Centre,Kadiogo,DS Bogodogo
noGtZ2kW5oT,Burkina Faso,Hauts Bassins,Houet,DS Do
NOJzoeXAxFT,Burkina Faso,Centre,Kadiogo,DS Bogodogo
NOq7VPj5B9S,Burkina Faso,Centre Ouest,Ziro,DS Sapouy
nosyINOsOJT,Burkina Faso,Sud Ouest,Bougouriba,DS Diébougou
noX7z4oFqIp,Burkina Faso,Boucle du Mouhoun,Bale,DS Boromo
nOXc5Yb4xrJ,Burkina Faso,Centre Est,Boulgou,DS Bittou
npd4cpm3Jgl,Burkina Faso,Sud Ouest,Ioba,DS Dano
npIdJVlnCT4,Burkina Faso,Centre Sud,Bazega,DS Kombissiri
npSpAeSKoEe,Burkina Faso,Est,Gourma,DS Fada
nQbcvYcrhHk,Burkina Faso,Hauts Bassins,Houet,DS Dafra
nqbKStcL9jf,Burkina Faso,Centre Sud,Zoundweogo,DS Manga
NQDoh6tjK58,Burkina Faso,Hauts Bassins,Houet,DS Dafra
NQHVg3l7t10,Burkina Faso,Sud Ouest,Poni,DS Gaoua
NQjccV90EPw,Burkina Faso,Centre,Kadiogo,DS Bogodogo
nR5sMYT68jX,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
nRGLB2CEBsi,Burkina Faso,Sud Ouest,Bougouriba,DS Diébougou
NRH9BfSKiLU,Burkina Faso,Centre Nord,Bam,DS Kongoussi
NrkWr1nxBmV,Burkina Faso,Centre,Kadiogo,DS Baskuy
nRpmde8VqgG,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
NS8qCE4PCXi,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
nshWQRqoWLv,Burkina Faso,Boucle du Mouhoun,Sourou,DS Tougan
nSqwDzc6dk4,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
nsVMmAa7TmI,Burkina Faso,Centre Est,Boulgou,DS Garango
NsZAfPu9OXT,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
NT5uJTECgQt,Burkina Faso,Centre Est,Boulgou,DS Bittou
ntc8mdGhvlY,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
NTtidUQveBK,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
ntX80B7MHPK,Burkina Faso,Sud Ouest,Poni,DS Gaoua
nTZpM4rwxeY,Burkina Faso,Centre Est,Boulgou,DS Zabré
NU184Sn8gWD,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
nu3MBcO4SWG,Burkina Faso,Boucle du Mouhoun,Bale,DS Boromo
nU5tlhOAbqH,Burkina Faso,Hauts Bassins,Houet,DS Dande
NuhmYEaalaf,Burkina Faso,Est,Gnagna,DS Manni
nUiFKvnlXP1,Burkina Faso,Centre,Kadiogo,DS Bogodogo
Nuj5tI1oTJo,Burkina Faso,Nord,Passoré,DS Yako
NuN3XrdsNZn,Burkina Faso,Cascades,Comoé,DS Banfora
nuViCZjIoe5,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
nvg0kHkOxmO,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
NvLrTirFtCs,Burkina Faso,Nord,Passoré,DS Yako
nVU9qQC9jQ6,Burkina Faso,Centre Nord,Sanmatenga,DS Kaya
nvV88uvl6kf,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
Nw0w3aBQLYG,Burkina Faso,Centre Est,Boulgou,DS Tenkodogo
NW0wACVw5Ee,Burkina Faso,Hauts Bassins,Houet,DS Dande
NWDK4a9dzVO,Burkina Faso,Sud Ouest,Poni,DS Gaoua
nwFggcrG9UU,Burkina Faso,Cascades,Comoé,DS Mangodara
NWJWOSHD1cN,Burkina Faso,Hauts Bassins,Houet,DS Dafra
nwL2To5WLlw,Burkina Faso,Boucle du Mouhoun,Nayala,DS Toma
NwUjvFCGuqi,Burkina Faso,Centre Ouest,Sanguié,DS Tenado
NxdMcDQggCU,Burkina Faso,Sahel,Oudalan,DS Gorom-Gorom
nxHjGfxIpRw,Burkina Faso,Centre Est,Boulgou,DS Garango
nY7vYn1wTye,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
nYAsSt9eLhJ,Burkina Faso,Centre,Kadiogo,DS Baskuy
nYEF9eNZVFo,Burkina Faso,Est,Gourma,DS Fada
NYGhg9ADT26,Burkina Faso,Boucle du Mouhoun,Sourou,DS Tougan
NynlBIdyKJz,Burkina Faso,Centre Est,Boulgou,DS Bittou
NyWLIvCqRLZ,Burkina Faso,Boucle du Mouhoun,Nayala,DS Toma
NyyxHM2x54Y,Burkina Faso,Hauts Bassins,Houet,DS Léna
NyZYqD7kxZe,Burkina Faso,Boucle du Mouhoun,Banwa,DS Solenzo
NZbl30pa2O6,Burkina Faso,Centre Est,Kouritenga,DS Pouytenga
NZCL2OEsqOc,Burkina Faso,Centre Ouest,Ziro,DS Sapouy
nzzsWmD5DQj,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
O0DovzxpESV,Burkina Faso,Nord,Zondoma,DS Gourcy
O0EEDMjTGGu,Burkina Faso,Centre Ouest,Boulkiemdé,DS Sabou
O0qhpAlRRaW,Burkina Faso,Centre,Kadiogo,DS Bogodogo
O0wJX4WI2TK,Burkina Faso,Centre Nord,Sanmatenga,DS Boussouma
o10pPa1ZCpW,Burkina Faso,Centre,Kadiogo,DS Bogodogo
O1jeSflppUB,Burkina Faso,Est,Kompienga,DS Pama
O22URIbAYpl,Burkina Faso,Hauts Bassins,Houet,DS Dande
o29fULdzMuK,Burkina Faso,Hauts Bassins,Houet,DS Léna
O2L2Toe6HZ2,Burkina Faso,Centre,Kadiogo,DS Bogodogo
o2n0nKqnadG,Burkina Faso,Centre Nord,Sanmatenga,DS Kaya
o2Xm4x9LWAK,Burkina Faso,Centre Est,Koulpélogo,DS Ouargaye
o3auWkE8ApA,Burkina Faso,Plateau Central,Kourweogo,DS Boussé
O3iEExDi6Jk,Burkina Faso,Hauts Bassins,Houet,DS Do
o3r2wpkiATg,Burkina Faso,Centre Nord,Bam,DS Kongoussi
O4FUb1goMy8,Burkina Faso,Centre Ouest,Boulkiemdé,DS Nanoro
o4noujMpxMQ,Burkina Faso,Centre Nord,Bam,DS Kongoussi
o4xyJ8dUJjY,Burkina Faso,Hauts Bassins,Houet,DS Do
O52CTObBvi7,Burkina Faso,Sud Ouest,Ioba,DS Dano
O58e8Wjj8Qz,Burkina Faso,Centre Est,Boulgou,DS Garango
o5ClB4Zkffu,Burkina Faso,Cascades,Leraba,DS Sindou
O5wznvX5dd9,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
o66mn1zlPJ1,Burkina Faso,Plateau Central,Kourweogo,DS Boussé
O6sjorayXKY,Burkina Faso,Sud Ouest,Bougouriba,DS Diébougou
o78wIxqfDJ5,Burkina Faso,Sahel,Soum,DS Djibo
o7c4VAwjZBM,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
O7RdMD1V2Bi,Burkina Faso,Hauts Bassins,Houet,DS Do
O8KHatHm4dw,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
O8LTvjtuYWk,Burkina Faso,Centre Nord,Sanmatenga,DS Kaya
O8ntL0i3MBI,Burkina Faso,Centre Sud,Zoundweogo,DS Manga
O8ODQYUY4pB,Burkina Faso,Cascades,Comoé,DS Mangodara
O8U4W3m6emL,Burkina Faso,Plateau Central,Oubritenga,DS Ziniaré
o8V18QvHnxG,Burkina Faso,Boucle du Mouhoun,Nayala,DS Toma
O8YgVZfpCv9,Burkina Faso,Sahel,Soum,DS Djibo
O9SFFiW8XVx,Burkina Faso,Centre Est,Koulpélogo,DS Ouargaye
OA2GuPof0G3,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
oA4C9ZdwAA3,Burkina Faso,Hauts Bassins,Houet,DS Dafra
oAHafyBw1YZ,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
oalIw63IrC2,Burkina Faso,Centre,Kadiogo,DS Baskuy
oALXVoqbMwx,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
oAN9zyMX2hV,Burkina Faso,Cascades,Comoé,DS Mangodara
OAVYe7U2LF5,Burkina Faso,Centre Est,Boulgou,DS Zabré
OAwvXXwgGHx,Burkina Faso,Hauts Bassins,Houet,DS Dande
Ob64s9wqrR3,Burkina Faso,Nord,Yatenga,DS Séguénéga
obhPuAdxUVO,Burkina Faso,Centre Nord,Namentenga,DS Boulsa
ObWlBRH601Y,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
ObZNNkkaejl,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
obZQHDvcU89,Burkina Faso,Centre,Kadiogo,DS Bogodogo
ocEG6BNjeLR,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
OCG40vAflTy,Burkina Faso,Est,Tapoa,DS Diapaga
OCoOE4YR2xd,Burkina Faso,Cascades,Comoé,DS Banfora
oD3jktvS32r,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
oD5PaYACNRl,Burkina Faso,Centre Ouest,Sissili,DS Léo
od8neW2fpVV,Burkina Faso,Hauts Bassins,Houet,DS Do
ODlfppzfGbY,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
oDnPjFkNbl2,Burkina Faso,Centre Ouest,Sanguié,DS Réo
ODOXbnpbcX5,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
OdpXeBcxbGm,Burkina Faso,Est,Gourma,DS Fada
oEh49ueuCMW,Burkina Faso,Cascades,Comoé,DS Banfora
OEUCYVbPtyi,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
OeXEiQGLcbH,Burkina Faso,Sud Ouest,Ioba,DS Dano
OEZECdkDrWJ,Burkina Faso,Centre Ouest,Boulkiemdé,DS Nanoro
OfmnjcuS56i,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
ofnMUX2rcU8,Burkina Faso,Boucle du Mouhoun,Banwa,DS Solenzo
OfNtu75adcj,Burkina Faso,Cascades,Leraba,DS Sindou
OG1duxCgtpV,Burkina Faso,Centre Ouest,Sissili,DS Léo
oG8W8yW9fSQ,Burkina Faso,Hauts Bassins,Tuy,DS Hounde
Ogc9a1nbSur,Burkina Faso,Centre Est,Koulpélogo,DS Ouargaye
ogVxH8S6ERx,Burkina Faso,Centre,Kadiogo,DS Bogodogo
oh92WopsKsL,Burkina Faso,Hauts Bassins,Houet,DS Dande
OHe6re1i2H9,Burkina Faso,Est,Gnagna,DS Manni
OHfPcaQWPTw,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
OhHmsIOi2mj,Burkina Faso,Centre Sud,Bazega,DS Sapone
oho1FmYFwK0,Burkina Faso,Sud Ouest,Bougouriba,DS Diébougou
OHrkkazKSx2,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
OI0fIMaySLc,Burkina Faso,Centre Sud,Zoundweogo,DS Manga
oigevkIQeqg,Burkina Faso,Boucle du Mouhoun,Sourou,DS Tougan
OIHXWoETI6s,Burkina Faso,Centre Nord,Namentenga,DS Boulsa
OiHyQtybWJN,Burkina Faso,Boucle du Mouhoun,Banwa,DS Solenzo
oj6N10sYuti,Burkina Faso,Cascades,Leraba,DS Sindou
OjbMSdqtcE7,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
OJfAh5VeDtz,Burkina Faso,Hauts Bassins,Kenedougou,DS Orodara
oJFj6I4tbAF,Burkina Faso,Centre Nord,Bam,DS Kongoussi
ojGLxAWYIet,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
ojlLm0jOccR,Burkina Faso,Cascades,Leraba,DS Sindou
oJmnxJ4F1Qc,Burkina Faso,Plateau Central,Oubritenga,DS Ziniaré
OJpWHnkD0C5,Burkina Faso,Centre Est,Boulgou,DS Garango
oJrvx8NKhxJ,Burkina Faso,Centre,Kadiogo,DS Bogodogo
Ok6sBU1ebQU,Burkina Faso,Nord,Yatenga,DS Ouahigouya
OK9kUph6fpL,Burkina Faso,Cascades,Comoé,DS Banfora
oKGQbYPkYtK,Burkina Faso,Est,Gourma,DS Fada
okVhnNFzGon,Burkina Faso,Sahel,Soum,DS Djibo
OKyared6go8,Burkina Faso,Centre Est,Boulgou,DS Zabré
oL4XnnIRdfk,Burkina Faso,Hauts Bassins,Houet,DS Dande
oL7pfUVviOO,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
Ol83vz8gZ51,Burkina Faso,Plateau Central,Oubritenga,DS Ziniaré
olEiUFNgc0H,Burkina Faso,Est,Kompienga,DS Pama
OLntESA9bJa,Burkina Faso,Centre Ouest,Boulkiemdé,DS Nanoro
OLsafo0ewup,Burkina Faso,Centre Ouest,Boulkiemdé,DS Nanoro
OlWo1ORPEQR,Burkina Faso,Centre Sud,Zoundweogo,DS Manga
oLxr0VfWM0R,Burkina Faso,Sud Ouest,Bougouriba,DS Diébougou
olYhfJN7Apj,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
omb4OQoi8aT,Burkina Faso,Centre Sud,Nahouri,DS Po
omDjdNpV6jX,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
omppJgZSbQf,Burkina Faso,Centre Ouest,Boulkiemdé,DS Sabou
oMqPHuYH9CO,Burkina Faso,Hauts Bassins,Houet,DS Do
ON2Wf0e3FxU,Burkina Faso,Cascades,Comoé,DS Banfora
oN4QwJiDAvz,Burkina Faso,Hauts Bassins,Houet,DS Do
OnOiOPlBtTO,Burkina Faso,Centre Est,Kouritenga,DS Koupéla
onxGfNeWneC,Burkina Faso,Est,Tapoa,DS Diapaga
OnXH5rQP2Eq,Burkina Faso,Cascades,Comoé,DS Banfora
OOIAO2dVnCD,Burkina Faso,Sud Ouest,Bougouriba,DS Diébougou
oOUKJgtWb89,Burkina Faso,Centre Est,Kouritenga,DS Koupéla
oOWmQ5qGjaN,Burkina Faso,Est,Gnagna,DS Bogande
op0KhQyffFe,Burkina Faso,Cascades,Comoé,DS Mangodara
op2u14401dO,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
Op9sk85vrSj,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
OPDVUkJ2UK0,Burkina Faso,Centre Ouest,Boulkiemdé,DS Sabou
opzhjcDzyxc,Burkina Faso,Plateau Central,Oubritenga,DS Ziniaré
oQ40lltEtzJ,Burkina Faso,Centre Ouest,Ziro,DS Sapouy
oq9THhqN7cZ,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
oQC5qhJRDuO,Burkina Faso,Hauts Bassins,Houet,DS Dafra
OQNXehfgRGc,Burkina Faso,Sahel,Oudalan,DS Gorom-Gorom
OqyUQdK0nla,Burkina Faso,Centre,Kadiogo,DS Bogodogo
oR3fUKQQnTI,Burkina Faso,Hauts Bassins,Houet,DS Dafra
orbLwf4qrwa,Burkina Faso,Centre,Kadiogo,DS Baskuy
oRD7De6psvH,Burkina Faso,Nord,Passoré,DS Yako
orNViNzeP20,Burkina Faso,Hauts Bassins,Tuy,DS Hounde
OS110fpsog7,Burkina Faso,Hauts Bassins,Tuy,DS Hounde
OsdzJ6EfegK,Burkina Faso,Centre Sud,Bazega,DS Kombissiri
osFPpc2eYQ9,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
Osij7h2Q9qh,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
OslRYXAUUsm,Burkina Faso,Centre Nord,Bam,DS Kongoussi
OslyMSeWMVl,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
OsOhvNDKG9p,Burkina Faso,Cascades,Comoé,DS Banfora
oSvwhWWpKk2,Burkina Faso,Boucle du Mouhoun,Mouhoun,DS Dedougou
OSVY7zuj6Ti,Burkina Faso,Boucle du Mouhoun,Mouhoun,DS Dedougou
osZZK2KOGB5,Burkina Faso,Centre,Kadiogo,DS Bogodogo
oT3j8cD5z7q,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
oT5lpAdvITJ,Burkina Faso,Centre Ouest,Sanguié,DS Tenado
oTDEgRmfS7I,Burkina Faso,Hauts Bassins,Tuy,DS Hounde
OTpcXklY9yA,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
ottyi3DxzfP,Burkina Faso,Centre Sud,Nahouri,DS Po
OTuVUNLxGGZ,Burkina Faso,Centre,Kadiogo,DS Bogodogo
OUatTi4qInM,Burkina Faso,Centre Est,Boulgou,DS Tenkodogo
OuiGGXV3YuH,Burkina Faso,Nord,Passoré,DS Yako
OUiJjHymQaW,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
ouIkKZKQWN5,Burkina Faso,Hauts Bassins,Houet,DS Do
ouJOi3Q5Mrv,Burkina Faso,Nord,Yatenga,DS Thiou
oUJpOu1EZQj,Burkina Faso,Centre Nord,Namentenga,DS Tougouri
OuqAKKisypf,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
oUqcaxHmwK8,Burkina Faso,Centre Nord,Namentenga,DS Boulsa
OuwdZCJvwNO,Burkina Faso,Hauts Bassins,Houet,DS Do
OVCkBy7lW7y,Burkina Faso,Centre Nord,Sanmatenga,DS Kaya
OvGwwC0C00D,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
ovtxL9dBgyB,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
ovuxwQOXamE,Burkina Faso,Centre,Kadiogo,DS Bogodogo
ovypTL7SPQ1,Burkina Faso,Centre Est,Koulpélogo,DS Ouargaye
OW8wPAwQwDM,Burkina Faso,Centre Ouest,Boulkiemdé,DS Koudougou
OwFgakcWKq3,Burkina Faso,Sahel,Oudalan,DS Gorom-Gorom
oWyW7tJgIHg,Burkina Faso,Centre Est,Kouritenga,DS Koupéla
oX2Aqh9gVTu,Burkina Faso,Nord,Yatenga,DS Séguénéga
oxeeA2ZWKpu,Burkina Faso,Centre Sud,Bazega,DS Kombissiri
OXGgGB49QhU,Burkina Faso,Centre Sud,Zoundweogo,DS Manga
OXGykW4WR9s,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
OXOAJP3MciI,Burkina Faso,Centre Nord,Bam,DS Kongoussi
oxsTSaVhYVY,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
oY25BdKjTtq,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
OY7uBKdoq1M,Burkina Faso,Hauts Bassins,Tuy,DS Hounde
OydkUX6Bsgi,Burkina Faso,Centre,Kadiogo,DS Boulmiougou
oyGmLTZqloi,Burkina Faso,Centre,Kadiogo,DS Baskuy
oyhC8XfQxXL,Burkina Faso,Hauts Bassins,Houet,DS Do
OYNNi4tMX1H,Burkina Faso,Centre Nord,Namentenga,DS Boulsa
OypN7yhr4t0,Burkina Faso,Centre Ouest,Sanguié,DS Réo
oZK3Gt1EuLW,Burkina Faso,Centre,Kadiogo,DS Baskuy
ozPeO5ggfCn,Burkina Faso,Centre Sud,Bazega,DS Sapone
p0E5ulUov3V,Burkina Faso,Hauts Bassins,Tuy,DS Hounde
P0I4FsHnHj4,Burkina Faso,Hauts Bassins,Houet,DS Dafra
p0p9DnJBWv1,Burkina Faso,Centre,Kadiogo,DS Bogodogo
p0smmqrbiwu,Burkina Faso,Centre,Kadiogo,DS Sig-Noghin
p0zyuGNFoQP,Burkina Faso,Hauts Bassins,Houet,DS Do
P1TeL4bgYmA,Burkina Faso,Nord,Zondoma,DS Gourcy
p1Ukezte2QB,Burkina Faso,Centre Ouest,Boulkiemdé,DS Sabou
p1VWwOBDyid,Burkina Faso,Plateau Central,Ganzourgou,DS Zorgho
p2QwC4Cl1T5,Burkina Faso,Centre Ouest,Boulkiemdé,DS Sabou
P2zELw4KPrp,Burkina Faso,Sud Ouest,Ioba,DS Dano
p43vsysCila,Burkina Faso,Boucle du Mouhoun,Kossi,DS Nouna
P4x9Dms6P5r,Burkina Faso,Centre Sud,Bazega,DS Kombissiri
p5UEYj7GCrB,Burkina Faso,Centre Est,Kouritenga,DS Koupéla
P6bIutX86yG,Burkina Faso,Centre Est,Kouritenga,DS Pouytenga
P6K20mCPY4R,Burkina Faso,Hauts Bassins,Houet,DS Dafra
p7IdwAVLFxZ,Burkina Faso,Centre Ouest,Ziro,DS Sapouy
P7K0MR4tTYe,Burkina Faso,Boucle du Mouhoun,Bale,DS Boromo
P7k1Y2bwVSP,Burkina Faso,Centre Nord,Sanmatenga,DS Boussouma
P7khwmy6N5i,Burkina Faso,Centre Est,Boulgou,DS Zabré
p7yIAoMeAU3,Burkina Faso,Centre Sud,Bazega,DS Sapone
P82CPuPURcd,Burkina Faso,Centre,Kadiogo,DS Nongr-Massom
P8E9pGONphj,Burkina Faso,Nord,Yatenga,DS Ouahigouya
p8HSRulJwqw,Burkina Faso,Centre Nord,Sanmatenga,DS Barsalogho
P8mJ3tNgczf,Burkina Faso,Sud Ouest,Bougouriba,DS Diébougou
p939l15YUtj,Burkina Faso,Centre Est,Boulgou,DS Bittou
